dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
586,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
586,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
586,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
586,['International and Regional Actors'],['Unspecified'],nego,[12]
588,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'External Involvement and Military Presence']",nego_implement,"[13, 17]"
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego,[11]
588,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
588,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
588,['Non-Mediated'],['External Involvement and Military Presence'],nego_implement,[71]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['Unspecified'],nego,[12]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['International and Regional Actors'],['External Involvement and Military Presence'],nego_implement,[17]
588,['Non-Mediated'],"['Political Power and Governance', 'External Involvement and Military Presence']",nego,"[62, 65]"
588,['Non-Mediated'],['External Involvement and Military Presence'],nego,[65]
588,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
10509,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
10509,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
10509,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[61, 62, 63]"
10509,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
10509,['International and Regional Actors'],['Unspecified'],nego,[12]
10509,['International and Regional Actors'],['Unspecified'],nego,[12]
11377,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11377,['Non-Mediated'],['Unspecified'],nego,[66]
11377,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
11377,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
11377,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26, 43, 44]"
11377,['International and Regional Actors'],['Unspecified'],nego,[12]
11377,['International and Regional Actors'],['Unspecified'],nego,[12]
11377,['International and Regional Actors'],['Unspecified'],nego,[12]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
11982,['International and Regional Actors'],['Unspecified'],nego,[12]
11982,['Non-Mediated'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[62, 63]"
11982,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
11982,['Non-Mediated'],['Unspecified'],nego,[66]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['International and Regional Actors'],['Unspecified'],nego,[12]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
11982,['International and Regional Actors'],['Drop'],nego,[]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego_implement,[13]
11982,['International and Regional Actors'],['Unspecified'],nego,[12]
11982,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
11982,['International and Regional Actors'],['Unspecified'],nego,[12]
14929,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
14929,['National State Actors'],['Unspecified'],nego,[30]
14929,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14929,['Non-Mediated'],['Political Power and Governance'],nego,[62]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
593,"['International and Regional Actors', 'Drop']",['Cessation of Hostilities and Security'],nego,[7]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
593,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
593,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
593,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
593,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
593,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
593,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
593,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
594,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
594,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
594,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
594,"['International and Regional Actors', 'Drop']",['Cessation of Hostilities and Security'],nego,[7]
594,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
594,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
594,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
594,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
594,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
594,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
594,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
594,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
594,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
594,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
594,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
595,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
595,"['International and Regional Actors', 'Drop']",['Unspecified'],prenego,[6]
595,"['International and Regional Actors', 'Drop']",['Cessation of Hostilities and Security'],nego,[7]
595,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
595,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
595,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
595,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
595,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
595,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
595,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
595,"['International and Regional Actors', 'Drop']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
595,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
595,"['International and Regional Actors', 'Drop']",['Political Power and Governance'],nego,[8]
596,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
596,"['International and Regional Actors', 'Drop']",['Unspecified'],nego,[12]
596,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
596,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
596,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
596,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[7, 8, 9]"
596,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
